label1	proba1	label2	proba2	label3	proba3	source
trusted	0.357248	fakeNews	0.626794	satire	0.015988	en
trusted	0.925123	fakeNews	0.0676545	satire	0.00725263	en
trusted	0.772093	fakeNews	0.218849	satire	0.00908818	en
trusted	0.261849	fakeNews	0.725233	satire	0.0129484	en
trusted	0.1161	fakeNews	0.865579	satire	0.0183512	en
trusted	0.861832	fakeNews	0.128628	satire	0.00956964	en
trusted	0.855124	fakeNews	0.136047	satire	0.00885856	en
trusted	0.937586	fakeNews	0.0559168	satire	0.00652754	en
trusted	0.110976	fakeNews	0.874636	satire	0.0144172	en
trusted	0.976346	fakeNews	0.0203286	satire	0.00335534	en
trusted	0.133102	fakeNews	0.854505	satire	0.012423	en
trusted	0.772416	fakeNews	0.216203	satire	0.0114103	en
trusted	0.949273	fakeNews	0.0425405	satire	0.00821603	en
trusted	0.936549	fakeNews	0.0578301	satire	0.00565102	en
trusted	0.880888	fakeNews	0.110322	satire	0.00881982	en
trusted	0.356474	fakeNews	0.623324	satire	0.0202324	en
trusted	0.875961	fakeNews	0.115491	satire	0.0085779	en
trusted	0.866056	fakeNews	0.122522	satire	0.0114513	en
trusted	0.694258	fakeNews	0.291553	satire	0.0142191	en
trusted	0.190798	fakeNews	0.791762	satire	0.0174692	en
trusted	0.889496	fakeNews	0.102957	satire	0.00757715	en
trusted	0.124633	fakeNews	0.859932	satire	0.0154642	en
trusted	0.838829	fakeNews	0.15415	satire	0.00705121	en
trusted	0.75538	fakeNews	0.237267	satire	0.0073836	en
trusted	0.106842	fakeNews	0.884299	satire	0.00888863	en
trusted	0.286463	fakeNews	0.694767	satire	0.0188	en
trusted	0.909575	fakeNews	0.0858607	satire	0.00459481	en
trusted	0.944593	fakeNews	0.0487232	satire	0.00671385	en
trusted	0.133723	fakeNews	0.850001	satire	0.0163064	en
trusted	0.12278	fakeNews	0.866682	satire	0.010568	en
trusted	0.198564	fakeNews	0.789426	satire	0.0120407	en
trusted	0.263466	fakeNews	0.722645	satire	0.0139189	en
trusted	0.66482	fakeNews	0.312495	satire	0.0227152	en
trusted	0.882774	fakeNews	0.110845	satire	0.00641173	en
trusted	0.796332	fakeNews	0.193274	satire	0.010424	en
trusted	0.937867	fakeNews	0.0582062	satire	0.0039565	en
trusted	0.0958797	fakeNews	0.887995	satire	0.0161552	en
trusted	0.920636	fakeNews	0.0758982	satire	0.00349531	en
trusted	0.90479	fakeNews	0.0884663	satire	0.00677407	en
trusted	0.344499	fakeNews	0.640925	satire	0.0146058	en
trusted	0.384413	fakeNews	0.598324	satire	0.0172927	en
trusted	0.165651	fakeNews	0.819219	satire	0.0151597	en
trusted	0.911864	fakeNews	0.0819078	satire	0.00625796	en
trusted	0.944132	fakeNews	0.0527375	satire	0.00316082	en
trusted	0.954291	fakeNews	0.0406331	satire	0.00510564	en
trusted	0.85308	fakeNews	0.137975	satire	0.00897425	en
trusted	0.174482	fakeNews	0.791231	satire	0.0343165	en
trusted	0.712251	fakeNews	0.271071	satire	0.0167077	en
trusted	0.984049	fakeNews	0.0142762	satire	0.0017049	en
trusted	0.106903	fakeNews	0.882317	satire	0.0108097	en
trusted	0.91961	fakeNews	0.0755093	satire	0.00491116	en
trusted	0.448901	fakeNews	0.531929	satire	0.0192005	en
trusted	0.973988	fakeNews	0.0224404	satire	0.00360205	en
trusted	0.897196	fakeNews	0.0956269	satire	0.0072072	en
trusted	0.878101	fakeNews	0.106234	satire	0.015695	en
trusted	0.857371	fakeNews	0.135847	satire	0.00681112	en
trusted	0.974916	fakeNews	0.0231084	satire	0.00200554	en
trusted	0.9217	fakeNews	0.0717272	satire	0.00660315	en
trusted	0.927017	fakeNews	0.0644671	satire	0.00854613	en
trusted	0.903777	fakeNews	0.0922519	satire	0.00400124	en
trusted	0.325518	fakeNews	0.65541	satire	0.0191015	en
trusted	0.95482	fakeNews	0.0354343	satire	0.00977615	en
trusted	0.915663	fakeNews	0.0762094	satire	0.00815748	en
trusted	0.0490695	fakeNews	0.930402	satire	0.0205589	en
trusted	0.946765	fakeNews	0.048796	satire	0.00446924	en
trusted	0.427092	fakeNews	0.554688	satire	0.0182494	en
trusted	0.975457	fakeNews	0.0209206	satire	0.00365287	en
trusted	0.342224	fakeNews	0.63785	satire	0.0199561	en
trusted	0.224295	fakeNews	0.747454	satire	0.0282813	en
trusted	0.857016	fakeNews	0.132334	satire	0.0106795	en
trusted	0.0368542	fakeNews	0.952913	satire	0.0102625	en
trusted	0.342144	fakeNews	0.637082	satire	0.0208032	en
trusted	0.189222	fakeNews	0.795906	satire	0.0149024	en
trusted	0.745889	fakeNews	0.239454	satire	0.0146868	en
trusted	0.929599	fakeNews	0.0646929	satire	0.00573814	en
trusted	0.808211	fakeNews	0.182479	satire	0.00933943	en
trusted	0.846745	fakeNews	0.146083	satire	0.0072021	en
trusted	0.849196	fakeNews	0.139124	satire	0.0117091	en
trusted	0.416745	fakeNews	0.574263	satire	0.00902216	en
trusted	0.612906	fakeNews	0.364475	satire	0.0226484	en
trusted	0.737629	fakeNews	0.246323	satire	0.0160777	en
trusted	0.84887	fakeNews	0.142156	satire	0.00900415	en
trusted	0.477047	fakeNews	0.516049	satire	0.00693392	en
trusted	0.937216	fakeNews	0.0601238	satire	0.00269014	en
trusted	0.864416	fakeNews	0.12909	satire	0.00652423	en
trusted	0.214013	fakeNews	0.764586	satire	0.021431	en
trusted	0.2457	fakeNews	0.738082	satire	0.016248	en
trusted	0.16993	fakeNews	0.809542	satire	0.0205575	en
trusted	0.212886	fakeNews	0.768438	satire	0.018706	en
trusted	0.922041	fakeNews	0.0716964	satire	0.00629226	en
trusted	0.553965	fakeNews	0.4344	satire	0.0116652	en
trusted	0.1983	fakeNews	0.765492	satire	0.0362381	en
trusted	0.134505	fakeNews	0.853751	satire	0.0117744	en
trusted	0.745237	fakeNews	0.244322	satire	0.0104713	en
trusted	0.780398	fakeNews	0.207231	satire	0.012401	en
trusted	0.20723	fakeNews	0.777132	satire	0.0156684	en
trusted	0.754025	fakeNews	0.235096	satire	0.0109093	en
trusted	0.976195	fakeNews	0.0208151	satire	0.00301978	en
trusted	0.88124	fakeNews	0.109701	satire	0.00908947	en
trusted	0.90888	fakeNews	0.081146	satire	0.010004	en
trusted	0.891481	fakeNews	0.101359	satire	0.00719053	en
trusted	0.979195	fakeNews	0.0183387	satire	0.00249599	en
trusted	0.936884	fakeNews	0.0570457	satire	0.00610046	en
trusted	0.966777	fakeNews	0.0305822	satire	0.00267053	en
trusted	0.0552435	fakeNews	0.930374	satire	0.0144126	en
trusted	0.0786898	fakeNews	0.912031	satire	0.00930962	en
trusted	0.945639	fakeNews	0.0493867	satire	0.00500392	en
trusted	0.839919	fakeNews	0.148153	satire	0.0119577	en
trusted	0.751446	fakeNews	0.235444	satire	0.0131401	en
trusted	0.800352	fakeNews	0.18808	satire	0.0115982	en
trusted	0.324849	fakeNews	0.658532	satire	0.0166494	en
trusted	0.38853	fakeNews	0.590838	satire	0.020662	en
trusted	0.742164	fakeNews	0.239408	satire	0.0184576	en
trusted	0.78571	fakeNews	0.203452	satire	0.0108682	en
trusted	0.914947	fakeNews	0.0788709	satire	0.0062123	en
trusted	0.951173	fakeNews	0.0450669	satire	0.00378979	en
trusted	0.879334	fakeNews	0.111276	satire	0.0094197	en
trusted	0.847546	fakeNews	0.135192	satire	0.0172924	en
trusted	0.438631	fakeNews	0.546365	satire	0.0150344	en
trusted	0.610085	fakeNews	0.37004	satire	0.0199051	en
trusted	0.498992	fakeNews	0.482166	satire	0.0188721	en
trusted	0.810813	fakeNews	0.180248	satire	0.00896861	en
trusted	0.396326	fakeNews	0.590111	satire	0.0135923	en
trusted	0.890662	fakeNews	0.103126	satire	0.00624196	en
trusted	0.665256	fakeNews	0.317673	satire	0.0171007	en
trusted	0.121749	fakeNews	0.866159	satire	0.0121225	en
trusted	0.471633	fakeNews	0.50931	satire	0.0190867	en
trusted	0.251799	fakeNews	0.729578	satire	0.0186537	en
trusted	0.970591	fakeNews	0.0267418	satire	0.00269698	en
trusted	0.917131	fakeNews	0.0765518	satire	0.00634679	en
trusted	0.971219	fakeNews	0.024401	satire	0.00440994	en
trusted	0.600648	fakeNews	0.384352	satire	0.0150303	en
trusted	0.230393	fakeNews	0.748209	satire	0.0214279	en
trusted	0.124297	fakeNews	0.85211	satire	0.0236227	en
trusted	0.834684	fakeNews	0.14257	satire	0.0227766	en
trusted	0.755771	fakeNews	0.234244	satire	0.0100155	en
trusted	0.518775	fakeNews	0.460013	satire	0.0212424	en
trusted	0.333836	fakeNews	0.638182	satire	0.0280121	en
trusted	0.970027	fakeNews	0.027508	satire	0.00249514	en
trusted	0.150621	fakeNews	0.842657	satire	0.00675271	en
trusted	0.947446	fakeNews	0.0489206	satire	0.00366358	en
trusted	0.946265	fakeNews	0.0495272	satire	0.00423742	en
trusted	0.940993	fakeNews	0.0535398	satire	0.00549689	en
trusted	0.401037	fakeNews	0.579117	satire	0.0198768	en
trusted	0.729277	fakeNews	0.255152	satire	0.0156007	en
trusted	0.932865	fakeNews	0.0637541	satire	0.00341127	en
trusted	0.221292	fakeNews	0.759904	satire	0.0188341	en
trusted	0.634156	fakeNews	0.352561	satire	0.0133133	en
trusted	0.707236	fakeNews	0.281143	satire	0.0116508	en
trusted	0.575035	fakeNews	0.405681	satire	0.0193139	en
trusted	0.678345	fakeNews	0.313844	satire	0.0078408	en
trusted	0.549792	fakeNews	0.432903	satire	0.017335	en
trusted	0.869895	fakeNews	0.121413	satire	0.00872185	en
trusted	0.698713	fakeNews	0.28012	satire	0.0211974	en
trusted	0.965164	fakeNews	0.0307673	satire	0.00409889	en
trusted	0.371445	fakeNews	0.608707	satire	0.0198779	en
trusted	0.979325	fakeNews	0.0179718	satire	0.00273326	en
trusted	0.958391	fakeNews	0.0372063	satire	0.00443234	en
trusted	0.964649	fakeNews	0.0315275	satire	0.00385319	en
trusted	0.813967	fakeNews	0.176549	satire	0.00951441	en
trusted	0.338428	fakeNews	0.645423	satire	0.016179	en
trusted	0.281169	fakeNews	0.700646	satire	0.0182145	en
trusted	0.97841	fakeNews	0.0190094	satire	0.00261033	en
trusted	0.747203	fakeNews	0.242134	satire	0.0106935	en
trusted	0.961382	fakeNews	0.0353093	satire	0.00333839	en
trusted	0.944593	fakeNews	0.0510914	satire	0.00434591	en
trusted	0.188753	fakeNews	0.797262	satire	0.0140154	en
trusted	0.0540191	fakeNews	0.935398	satire	0.0106126	en
trusted	0.903658	fakeNews	0.0892395	satire	0.00713232	en
trusted	0.954125	fakeNews	0.0400864	satire	0.00581835	en
trusted	0.54338	fakeNews	0.443572	satire	0.013078	en
trusted	0.962177	fakeNews	0.0347439	satire	0.00310957	en
trusted	0.82806	fakeNews	0.157163	satire	0.0148072	en
trusted	0.685516	fakeNews	0.302283	satire	0.0122308	en
trusted	0.607285	fakeNews	0.370233	satire	0.0225127	en
trusted	0.683638	fakeNews	0.306439	satire	0.00995329	en
trusted	0.715755	fakeNews	0.270448	satire	0.0138276	en
trusted	0.811639	fakeNews	0.178936	satire	0.0094551	en
trusted	0.711215	fakeNews	0.270348	satire	0.0184673	en
trusted	0.335438	fakeNews	0.644724	satire	0.0198681	en
trusted	0.108166	fakeNews	0.873435	satire	0.0184289	en
trusted	0.0986445	fakeNews	0.888422	satire	0.0129634	en
trusted	0.217169	fakeNews	0.767673	satire	0.0151871	en
trusted	0.81264	fakeNews	0.179512	satire	0.00787836	en
trusted	0.896225	fakeNews	0.0965363	satire	0.00726882	en
trusted	0.882936	fakeNews	0.111387	satire	0.00570691	en
trusted	0.58309	fakeNews	0.406198	satire	0.0107415	en
trusted	0.936571	fakeNews	0.0591803	satire	0.0042783	en
trusted	0.601207	fakeNews	0.38157	satire	0.017253	en
trusted	0.0502478	fakeNews	0.939455	satire	0.0103273	en
trusted	0.315692	fakeNews	0.664887	satire	0.019451	en
trusted	0.928789	fakeNews	0.0639991	satire	0.00724208	en
trusted	0.932306	fakeNews	0.0629565	satire	0.00476745	en
trusted	0.973381	fakeNews	0.0235295	satire	0.00311929	en
trusted	0.0338919	fakeNews	0.957255	satire	0.00888332	en
trusted	0.445939	fakeNews	0.533686	satire	0.0204056	en
trusted	0.114507	fakeNews	0.870343	satire	0.0151799	en
trusted	0.977149	fakeNews	0.0211647	satire	0.00171599	en
trusted	0.648805	fakeNews	0.340289	satire	0.0109367	en
trusted	0.127737	fakeNews	0.849453	satire	0.0228399	en
trusted	0.348204	fakeNews	0.622452	satire	0.0293734	en
trusted	0.612455	fakeNews	0.364249	satire	0.0233266	en
trusted	0.678841	fakeNews	0.304327	satire	0.0168624	en
trusted	0.98206	fakeNews	0.015102	satire	0.0028684	en
trusted	0.888001	fakeNews	0.105419	satire	0.00661022	en
trusted	0.239051	fakeNews	0.737699	satire	0.02328	en
trusted	0.0957267	fakeNews	0.890953	satire	0.0133506	en
trusted	0.370235	fakeNews	0.611556	satire	0.0182386	en
trusted	0.299758	fakeNews	0.675908	satire	0.024364	en
trusted	0.842975	fakeNews	0.147254	satire	0.00980172	en
trusted	0.17	fakeNews	0.819299	satire	0.0107306	en
trusted	0.632025	fakeNews	0.35253	satire	0.0154751	en
trusted	0.957265	fakeNews	0.0378446	satire	0.00492084	en
trusted	0.808641	fakeNews	0.179729	satire	0.0116593	en
trusted	0.148716	fakeNews	0.832897	satire	0.018417	en
trusted	0.276311	fakeNews	0.705027	satire	0.0186922	en
trusted	0.974584	fakeNews	0.0232305	satire	0.00221525	en
trusted	0.661572	fakeNews	0.330469	satire	0.00798935	en
trusted	0.368246	fakeNews	0.60978	satire	0.0220041	en
trusted	0.828769	fakeNews	0.162589	satire	0.00867205	en
trusted	0.645506	fakeNews	0.338023	satire	0.0165018	en
trusted	0.518728	fakeNews	0.472141	satire	0.00916106	en
trusted	0.151334	fakeNews	0.835669	satire	0.0130271	en
trusted	0.969516	fakeNews	0.0280942	satire	0.00242006	en
trusted	0.899215	fakeNews	0.0912133	satire	0.00960159	en
trusted	0.85166	fakeNews	0.139432	satire	0.00893797	en
trusted	0.932415	fakeNews	0.0605015	satire	0.00711344	en
trusted	0.691509	fakeNews	0.286289	satire	0.0222316	en
trusted	0.864006	fakeNews	0.129071	satire	0.00695321	en
trusted	0.252555	fakeNews	0.728383	satire	0.0190915	en
trusted	0.987513	fakeNews	0.0110496	satire	0.00146701	en
trusted	0.6739	fakeNews	0.316886	satire	0.00924439	en
trusted	0.89983	fakeNews	0.0932377	satire	0.0069619	en
trusted	0.907006	fakeNews	0.0851287	satire	0.00789569	en
trusted	0.895596	fakeNews	0.0978762	satire	0.00655758	en
trusted	0.309354	fakeNews	0.674049	satire	0.0166278	en
trusted	0.898635	fakeNews	0.0944495	satire	0.00694543	en
trusted	0.435758	fakeNews	0.54533	satire	0.0189425	en
trusted	0.983535	fakeNews	0.0138777	satire	0.00261746	en
trusted	0.957733	fakeNews	0.0361555	satire	0.00614166	en
trusted	0.983404	fakeNews	0.0146468	satire	0.00197886	en
trusted	0.81473	fakeNews	0.173451	satire	0.0118497	en
trusted	0.724235	fakeNews	0.265627	satire	0.0101681	en
trusted	0.896327	fakeNews	0.0966915	satire	0.00701108	en
trusted	0.519873	fakeNews	0.465866	satire	0.0142902	en
trusted	0.353819	fakeNews	0.619441	satire	0.0267695	en
trusted	0.172774	fakeNews	0.810532	satire	0.0167237	en
trusted	0.92166	fakeNews	0.0694945	satire	0.00887567	en
trusted	0.10826	fakeNews	0.873903	satire	0.0178669	en
trusted	0.939051	fakeNews	0.0535461	satire	0.00743296	en
trusted	0.077678	fakeNews	0.901246	satire	0.0211058	en
trusted	0.437787	fakeNews	0.542639	satire	0.0196043	en
trusted	0.108219	fakeNews	0.87814	satire	0.0136707	en
trusted	0.959292	fakeNews	0.0361959	satire	0.00454253	en
trusted	0.775288	fakeNews	0.21377	satire	0.010972	en
trusted	0.880808	fakeNews	0.115048	satire	0.00417384	en
trusted	0.498531	fakeNews	0.474026	satire	0.027473	en
trusted	0.968724	fakeNews	0.0289887	satire	0.00231684	en
trusted	0.973429	fakeNews	0.023832	satire	0.00276866	en
trusted	0.824934	fakeNews	0.167162	satire	0.00793329	en
trusted	0.0297258	fakeNews	0.961309	satire	0.00899489	en
trusted	0.0923624	fakeNews	0.894528	satire	0.0131397	en
trusted	0.815567	fakeNews	0.175428	satire	0.00903583	en
trusted	0.706283	fakeNews	0.270635	satire	0.0231123	en
trusted	0.867788	fakeNews	0.116186	satire	0.0160557	en
trusted	0.134662	fakeNews	0.850545	satire	0.014823	en
trusted	0.0818286	fakeNews	0.907011	satire	0.0111905	en
trusted	0.83053	fakeNews	0.156227	satire	0.0132725	en
trusted	0.915964	fakeNews	0.0775294	satire	0.00653616	en
trusted	0.696123	fakeNews	0.284448	satire	0.0194585	en
trusted	0.806111	fakeNews	0.173576	satire	0.0203428	en
trusted	0.657607	fakeNews	0.325289	satire	0.0171339	en
trusted	0.939542	fakeNews	0.0569573	satire	0.00353086	en
trusted	0.513391	fakeNews	0.472509	satire	0.0141291	en
trusted	0.532238	fakeNews	0.451071	satire	0.0167207	en
trusted	0.692983	fakeNews	0.298939	satire	0.00810833	en
trusted	0.52113	fakeNews	0.470309	satire	0.00859099	en
trusted	0.0412753	fakeNews	0.945645	satire	0.0131098	en
trusted	0.955064	fakeNews	0.0407276	satire	0.00423832	en
trusted	0.689286	fakeNews	0.284188	satire	0.026556	en
trusted	0.860947	fakeNews	0.133031	satire	0.00605208	en
trusted	0.555597	fakeNews	0.430701	satire	0.0137325	en
trusted	0.695364	fakeNews	0.294667	satire	0.00999834	en
trusted	0.864001	fakeNews	0.120378	satire	0.0156515	en
trusted	0.619403	fakeNews	0.368599	satire	0.0120286	en
trusted	0.111379	fakeNews	0.874252	satire	0.0143987	en
trusted	0.805379	fakeNews	0.184193	satire	0.0104588	en
trusted	0.61474	fakeNews	0.36336	satire	0.0219303	en
trusted	0.142696	fakeNews	0.844449	satire	0.0128851	en
trusted	0.415703	fakeNews	0.567339	satire	0.0169873	en
trusted	0.294224	fakeNews	0.693468	satire	0.0123372	en
trusted	0.781883	fakeNews	0.211997	satire	0.00614997	en
trusted	0.984281	fakeNews	0.0137492	satire	0.00199943	en
trusted	0.175926	fakeNews	0.811253	satire	0.0128512	en
trusted	0.804734	fakeNews	0.182701	satire	0.012595	en
trusted	0.950389	fakeNews	0.0469312	satire	0.00270954	en
trusted	0.0905363	fakeNews	0.895743	satire	0.0137512	en
trusted	0.863197	fakeNews	0.123484	satire	0.0133491	en
trusted	0.898817	fakeNews	0.0919907	satire	0.00922183	en
trusted	0.979163	fakeNews	0.0183135	satire	0.00255335	en
trusted	0.110319	fakeNews	0.866534	satire	0.0231763	en
trusted	0.90144	fakeNews	0.0945155	satire	0.00407444	en
trusted	0.129071	fakeNews	0.855779	satire	0.0151794	en
trusted	0.787588	fakeNews	0.20606	satire	0.00638143	en
trusted	0.971494	fakeNews	0.0235455	satire	0.00499082	en
trusted	0.216611	fakeNews	0.762725	satire	0.0206935	en
trusted	0.058337	fakeNews	0.928672	satire	0.0130213	en
trusted	0.938218	fakeNews	0.0571775	satire	0.00463492	en
trusted	0.125012	fakeNews	0.861889	satire	0.0131289	en
trusted	0.104302	fakeNews	0.874747	satire	0.0209816	en
trusted	0.822571	fakeNews	0.170145	satire	0.0073139	en
trusted	0.0539102	fakeNews	0.868126	satire	0.0779935	en
trusted	0.845148	fakeNews	0.143403	satire	0.0114788	en
trusted	0.324764	fakeNews	0.657765	satire	0.0175001	en
trusted	0.597752	fakeNews	0.370125	satire	0.0321528	en
trusted	0.938669	fakeNews	0.0563891	satire	0.00497179	en
trusted	0.75123	fakeNews	0.234155	satire	0.0146448	en
trusted	0.12997	fakeNews	0.848955	satire	0.0211053	en
trusted	0.771464	fakeNews	0.216584	satire	0.011982	en
trusted	0.0800786	fakeNews	0.906694	satire	0.0132571	en
trusted	0.958723	fakeNews	0.0374225	satire	0.00388473	en
trusted	0.353055	fakeNews	0.631363	satire	0.0156117	en
trusted	0.187334	fakeNews	0.789965	satire	0.0227306	en
trusted	0.708207	fakeNews	0.279865	satire	0.0119583	en
trusted	0.926199	fakeNews	0.0693251	satire	0.00450557	en
trusted	0.033769	fakeNews	0.953451	satire	0.0128104	en
trusted	0.969388	fakeNews	0.0275232	satire	0.0031187	en
trusted	0.920444	fakeNews	0.072711	satire	0.00687541	en
trusted	0.487403	fakeNews	0.496779	satire	0.0158481	en
trusted	0.906526	fakeNews	0.0846752	satire	0.00882887	en
trusted	0.234073	fakeNews	0.748426	satire	0.0175311	en
trusted	0.952515	fakeNews	0.0418939	satire	0.00562119	en
trusted	0.95718	fakeNews	0.0389105	satire	0.00393997	en
trusted	0.536546	fakeNews	0.44984	satire	0.0136438	en
trusted	0.0735005	fakeNews	0.913812	satire	0.012717	en
trusted	0.327328	fakeNews	0.655833	satire	0.0168693	en
trusted	0.956966	fakeNews	0.038726	satire	0.00433764	en
trusted	0.143317	fakeNews	0.841665	satire	0.0150478	en
trusted	0.656277	fakeNews	0.32906	satire	0.0146931	en
trusted	0.931041	fakeNews	0.0631111	satire	0.00587786	en
trusted	0.745889	fakeNews	0.239454	satire	0.0146868	en
trusted	0.860243	fakeNews	0.130941	satire	0.00884556	en
trusted	0.900748	fakeNews	0.0943572	satire	0.00492468	en
trusted	0.595012	fakeNews	0.39051	satire	0.0145077	en
trusted	0.525867	fakeNews	0.453837	satire	0.0203266	en
trusted	0.933272	fakeNews	0.0627885	satire	0.00396974	en
trusted	0.680512	fakeNews	0.297771	satire	0.0217475	en
trusted	0.793034	fakeNews	0.188283	satire	0.0187128	en
trusted	0.961919	fakeNews	0.0339563	satire	0.00415502	en
trusted	0.765824	fakeNews	0.224146	satire	0.0100601	en
trusted	0.784375	fakeNews	0.201367	satire	0.0142879	en
trusted	0.415931	fakeNews	0.56415	satire	0.0199494	en
trusted	0.265104	fakeNews	0.717426	satire	0.0175008	en
trusted	0.981144	fakeNews	0.0161434	satire	0.00274267	en
trusted	0.573614	fakeNews	0.4059	satire	0.020516	en
trusted	0.940881	fakeNews	0.0535596	satire	0.00558938	en
trusted	0.642967	fakeNews	0.338448	satire	0.0186158	en
trusted	0.935186	fakeNews	0.054593	satire	0.0102512	en
trusted	0.102326	fakeNews	0.885393	satire	0.0123102	en
trusted	0.319465	fakeNews	0.663037	satire	0.0175283	en
trusted	0.592579	fakeNews	0.392902	satire	0.0145493	en
trusted	0.803062	fakeNews	0.184438	satire	0.01253	en
trusted	0.882331	fakeNews	0.111033	satire	0.00666662	en
trusted	0.972194	fakeNews	0.0236855	satire	0.00415059	en
trusted	0.0663711	fakeNews	0.920352	satire	0.0133071	en
trusted	0.204671	fakeNews	0.775254	satire	0.020105	en
trusted	0.493629	fakeNews	0.493311	satire	0.0130898	en
trusted	0.529732	fakeNews	0.440407	satire	0.0298911	en
trusted	0.886832	fakeNews	0.101164	satire	0.0120341	en
trusted	0.943699	fakeNews	0.0522274	satire	0.00410392	en
trusted	0.138214	fakeNews	0.848427	satire	0.013389	en
trusted	0.899149	fakeNews	0.0931979	satire	0.00768367	en
trusted	0.101349	fakeNews	0.875893	satire	0.0227883	en
trusted	0.535252	fakeNews	0.447877	satire	0.0169011	en
trusted	0.950617	fakeNews	0.0450602	satire	0.00435302	en
trusted	0.400604	fakeNews	0.577327	satire	0.0220987	en
trusted	0.98238	fakeNews	0.0152727	satire	0.00237754	en
trusted	0.414426	fakeNews	0.574048	satire	0.0115556	en
trusted	0.232418	fakeNews	0.750436	satire	0.0171764	en
trusted	0.879825	fakeNews	0.112368	satire	0.00783701	en
trusted	0.936199	fakeNews	0.0573572	satire	0.00647404	en
trusted	0.973303	fakeNews	0.0227748	satire	0.00395228	en
trusted	0.930966	fakeNews	0.0609281	satire	0.00813584	en
trusted	0.98386	fakeNews	0.0138192	satire	0.00235058	en
trusted	0.120175	fakeNews	0.865045	satire	0.0148099	en
trusted	0.960157	fakeNews	0.0358848	satire	0.00398816	en
trusted	0.691449	fakeNews	0.291237	satire	0.0173438	en
trusted	0.569595	fakeNews	0.415178	satire	0.0152572	en
trusted	0.12672	fakeNews	0.860384	satire	0.0129261	en
trusted	0.110325	fakeNews	0.872871	satire	0.0168336	en
trusted	0.0588447	fakeNews	0.929906	satire	0.0112794	en
trusted	0.344499	fakeNews	0.640925	satire	0.0146058	en
trusted	0.0607039	fakeNews	0.930488	satire	0.00883811	en
trusted	0.670075	fakeNews	0.32011	satire	0.00984456	en
trusted	0.955033	fakeNews	0.0396707	satire	0.00532595	en
trusted	0.0779697	fakeNews	0.870014	satire	0.0520466	en
trusted	0.978546	fakeNews	0.0185782	satire	0.00290579	en
trusted	0.882698	fakeNews	0.109517	satire	0.00781493	en
trusted	0.973301	fakeNews	0.0234923	satire	0.00323676	en
trusted	0.81558	fakeNews	0.17434	satire	0.01011	en
trusted	0.886002	fakeNews	0.107765	satire	0.00626308	en
trusted	0.566224	fakeNews	0.422617	satire	0.0111891	en
trusted	0.881963	fakeNews	0.111713	satire	0.00635316	en
trusted	0.853767	fakeNews	0.138109	satire	0.00815404	en
trusted	0.749374	fakeNews	0.239082	satire	0.0115739	en
trusted	0.404777	fakeNews	0.583147	satire	0.0121058	en
trusted	0.215698	fakeNews	0.767899	satire	0.0164334	en
trusted	0.800341	fakeNews	0.191683	satire	0.00800619	en
trusted	0.931665	fakeNews	0.0636454	satire	0.00471916	en
trusted	0.168357	fakeNews	0.812258	satire	0.0194158	en
trusted	0.881601	fakeNews	0.110564	satire	0.00786477	en
trusted	0.471151	fakeNews	0.504879	satire	0.024	en
trusted	0.801271	fakeNews	0.192964	satire	0.00579538	en
trusted	0.801934	fakeNews	0.184078	satire	0.0140184	en
trusted	0.968708	fakeNews	0.0290289	satire	0.00229309	en
trusted	0.878455	fakeNews	0.110994	satire	0.0105814	en
trusted	0.723108	fakeNews	0.258337	satire	0.0185853	en
trusted	0.867506	fakeNews	0.123753	satire	0.0087707	en
trusted	0.882115	fakeNews	0.112198	satire	0.00571694	en
trusted	0.629401	fakeNews	0.358169	satire	0.0124602	en
trusted	0.661136	fakeNews	0.325077	satire	0.013817	en
trusted	0.978546	fakeNews	0.0185782	satire	0.00290579	en
trusted	0.894454	fakeNews	0.0983993	satire	0.00717733	en
trusted	0.195359	fakeNews	0.780317	satire	0.0243537	en
trusted	0.590501	fakeNews	0.398449	satire	0.0110802	en
trusted	0.659391	fakeNews	0.321431	satire	0.0192084	en
trusted	0.597869	fakeNews	0.385274	satire	0.0168866	en
trusted	0.0822991	fakeNews	0.906912	satire	0.0108187	en
trusted	0.633636	fakeNews	0.353838	satire	0.0125557	en
trusted	0.142017	fakeNews	0.840215	satire	0.0177976	en
trusted	0.865473	fakeNews	0.126605	satire	0.00795213	en
trusted	0.0627496	fakeNews	0.925156	satire	0.012124	en
trusted	0.7855	fakeNews	0.20736	satire	0.00716947	en
trusted	0.85202	fakeNews	0.140611	satire	0.00739848	en
trusted	0.872833	fakeNews	0.112327	satire	0.0148695	en
trusted	0.627344	fakeNews	0.358952	satire	0.013734	en
trusted	0.907634	fakeNews	0.0870902	satire	0.00530585	en
trusted	0.631599	fakeNews	0.346746	satire	0.0216858	en
trusted	0.947546	fakeNews	0.0475325	satire	0.00495165	en
trusted	0.588453	fakeNews	0.40294	satire	0.00863731	en
trusted	0.335283	fakeNews	0.633679	satire	0.0310682	en
trusted	0.977221	fakeNews	0.0203851	satire	0.00242397	en
trusted	0.889751	fakeNews	0.10269	satire	0.00758941	en
trusted	0.975061	fakeNews	0.0226216	satire	0.00234719	en
trusted	0.899046	fakeNews	0.0895088	satire	0.0114753	en
trusted	0.67585	fakeNews	0.301303	satire	0.022877	en
trusted	0.989655	fakeNews	0.00875379	satire	0.00162114	en
